tweet_id	text	label
1377546863918874631	@juliesmith472 @jaycee1001 The vaccine will stop me getting a serious case (like the flu vaccine does) which means I will not end up in hospital or get long covid. It will also reduce me shedding the virus by up to 60%. We can see how effective it is with the daily statistics. That's good enough for me.	0
1383884585101000706	Got the first dose of the vaccine yesterday and I feel worse now than when I actually had covid. I was so sick last night I nearly passed out and went to the hospital. Hate this 😩	0
1377993347885858817	Reporting 45 new cases of #COVID19 identified in Albany County since yesterday, and I’m happy to see this number coming back down. There are now 21 residents hospitalized from the virus, down from 24 yesterday. Please continue to wear a mask, socially distance &amp; get vaccinated. https://t.co/ueBb3A26q9	0
1382845642897117184	OK, people, just to be on the safe side, please send some love and light to Louis again. Fever of unknown origin for a week. Covid negative, all tests look good/negative. Maybe a blocked lymph node or something? He's in the ER to get checked out.My worrier is worn out with him.	0
1374002375527120896	@Abraxsys Sadly, kind of reminds me of a Where’s Waldo picture . . . he’s in the hospital - with COVID.	0
1376820915762266112	@pauloesco @missykender @AinslieBrent The first time I was quit ill, I collapsed on my way to work and was taken by ambulance to hospital. I had weakness, breathlessness, cough and tiredness for three months, breathless and cough for a further six months. Caught covid again, was in hospital with oxygen.	1
1389283905568653319	@labyrinthweaver I'm following you, so please follow back!  I was hospitalized in Dec with  COVID and yes I've been Pfizer vaccinated since. #WearADamnMask 😷	1
1389180551660294144	@suzyq191 @FairQuestions Oh really? Anyone I know that tested positive didn’t have a single symptom.  Not one.  And 130 million people have survived it.  I’d say getting Covid is better than an u tested, experimental drug	0
1355047426437091328	@pratiklampard8 i am going to the hospital to volunteer at the covid vaccine pod. it’s a 7 am shift 😭	0
1385513722920194049	@GeordieGoonerNE @bowhillpat @CNN No they aren’t. Covid 19 deaths are recorded when covid has contributed to the death. My grandad tested positive 2 and half months before his death, it was because of covid that made him too weak for surgery and died. If it wasn’t for covid, millions of people would still bealive	0
1379884781245239296	@EssexPR I watched the Press conference this afternoon and they were saying if you get Covid-19 and end up in icu you have between 11% to 23% chance of developing blood clots. The 79 confirmed clots due to the vaccine out of 18 million doses works out at about .0003% chance of a clot.	0
1384556900252069891	@ScienceShared @i_petersen Yes, I also think a PCR follow-up for a symptomatic neg LFT is still important, since I think from a clinical diagnostic point of view, someone could eg develop long Covid from a low VL infection, and have a harder time being diagnosed + treated w/o history of positive test.	0
1386040402868850693	24+ hours out from the Pfizer and I feel great!- I did not get my period or experience any PMS symptoms- I did not get a fever or experience extreme fatigue or nausea- I did not experience any itchiness or allergic reaction- I have never tested positive for covid, just FYI	0
1376961142397014018	@ryanstruyk Still don't understand why I  must wait 90 days from having tested positive for COVID-19 to get a vaccine which means I have to wait another 3 weeks. 😷🙁	1
1383013916096217090	@InlimboV @DailyMailUK While I agree that death is natural given his age it’s still tragic, I lost my grandad this year, he had cancer and he caught covid in hospital, he was old yes and lived a long life, it was still tragic and having to sit alone during the funeral was awful	0
1384703192563216388	@Kittenhotel1 That means some asshole sick with covid came into the hospital to visit their people and were still infectious at the time. At least that's what it means in the US. I say asshole because it's almost always someone who should have known better.	0
1373038069243330564	@samasjapi My Mum died in hospital apparently from covid 19 diagnosed in her nursing home by an lft . I don't believe it - no covid 19 symptoms but died from pneumonitis (on death certificate) which was changed to covid pneumonitis.  😞	0
1383029202572640256	After fighting COVID-19 for the last 12 months,The virus has finally infected me . I have tested Positive for Corona Virus. I am taking treatments under medical guidelines. I request everyone who came in contact with me to get tested. Please stay safe.	1
1387395641798799365	@EWErickson So he is wrong because masks have not been about protecting ourselves but helping protect others and I’ve known people as young as 13 who went to hospital with covid. It’s amazing how cavalier “pro life” people are about being cool with spreading deadly diseases	0
1373233994909814788	@BobBoyle1 @kevjohnson77 @mrfrogmiller @PoliticsForAlI 20% of all people in hospital with covid in January caught it in hospital. Says a lot for their barrier protection and hygiene on the wards. I'm not blaming anyone,  for that other than the hospitals themselves. Not the rank and file,  but the ones who manage.	0
1376729459030691845	@rich82702331 @Amy12724680 I personally know dozens of people who have had COVID. For most, it was no worse than the flu. One elderly man with poor health died. A couple of people were hospitalized and recovered.	0
1387828219450208264	Someone send me their positive covid test, I’m trying to see something..	0
1378027886603595781	Don’t meet the Mets, don’t greet the Mets, don’t step right up to anyone in the middle of a pandemic when they test positive for the coronavirus (yes, I know the Nats players tested positive) https://t.co/ULSCQbivpf	0
1373298390331707392	If these protesters had seen people in hospital with covid or a relation with it and how it has changed their life I am sure they would not be out there in the streets. Oh, sorry, maybe they would!😡	0
1388585205129175045	This is WHY a I will NOT go out into public without my 2 N95 masks, will NOT eat in public or anything else that will expose me , even though I’ve had my shots More than 500 people admitted to hospital with coronavirus after getting vaccinated #SmartNews  https://t.co/sW5Vmg6zGD	0
1382602041294487552	@SWMathemateg @WalesOnline yep, max of 30, but wont wear a mask, i will shake hands, i have not had covid, now spoke to 4 people who said they had covid, had flu symptoms, tested positive and all got over it, and the idiots despit having the antibodies and having symptoms of flu still had the jab. nutters	0
1376562873342816256	@JaredWeissNBA These athletes barely get any covid symptoms  even if they test positive....cant tell me after almost 3 weeks Langford and TT are still having symptoms or a positive result	0
1376928405145464849	OKAY y’all hear me out, so unfortunately I’ve been seeing a lot of people getting diagnosed with cancer recently a lot of people young and for whatever reason most of the people have also been vocal about getting Covid....	0
1379623019442794501	Pranking me saying she tested positive for Covid. Iont think that’s funny I’m actually MAD. 😩	0
1380154569758547970	@dontbetyet Why are people dying from covid at home? Wouldn’t you be in hospital? I could be reading your tweet wrong!	0
1384118532913328129	@SergioMQuintero @fightforsd 🙋‍♂️ I had it in December and was hospitalized with Covid pneumonia. Just got my second shot yesterday. The question is hard to answer because literally nobody knows the answer	1
1382719546918907908	I was worried about coming in to ICU to see another young COVID patient intubated and going downhill. Walk in for rounds to his huge (proned) smile, calling me “hero.” This job is a roller coaster.	0
1379559471450521603	@pvnrt20 No worries! I should have clarified that I have previously (late 1990s) been briefly hospitalized with Salmonella. Today, I'm just contently recovering from yesterday's COVID-19 vaccine #2. :-)	0
1386656255696154624	Would be interesting to know the political affiliation of all of those in the hospital with #COVID19 right now. I don't wish anything bad on people, but when they're stupid, Karma will give them what they deserve. #GetVaccinated!!	0
1381013529856241665	@OneJurorMatters People can get COVID after any of the vaccines. Isn’t it 95% effective at max, and therefore a wonderful vaccine to have?  I got my second today. If I get COVID, I probably won’t be hospitalized 🙏🏻👍🏼	0
1378508582761549825	@NoMoreTags @RealCandaceO What about the millions of folks who caught covid and never bothered to get tested? My entire family figured we got it in December but finally confirmed after  donating blood last month and Covid antibodies were positive. Lost taste/smell etc. we quarantined and everything.	1
1370077534138855425	@LaymansScience @Onemustquestion @MarieASexton @38tori @jay99824300 @MccairnDr @FatEmperor I wish the same logic applied to deaths occurring within 28 days of a positive Covid test. Perhaps for fairness we could just attribute any death within a month of the vaxx to the vaccine?	0
1351581708454408194	@MayorDaniella Hi Daniella,I am a frontline worker working in the Covid units of the Miami hospitals as a vendor. I am not an employee of the hospitals but I am in the ER multiple times a week. I have a letter from my employer qualifying me as 1A. Where can I go to get my vaccine?	0
1370400269557633030	@offbeatorbit I had no symptoms but a month after my wife received a positive covid test a pharmacy found covid antibodies in my blood. I am not eligible yet for the vaccine but once eligible, I should be the last person to get the shot when the masses are lining up for this precious vaccine.	1
1386022401595645956	@sclinton60 @NReveillee Two people I know recieved their vaccines . One tested positive for Covid shortly after getting her second shot. The other person recieved his first shot. The next day he was unable to walk and still can't. Doctors have no answer for him. These are real people not conspiracies.	0
1382421557818052614	My roommate tested positive for COVID yesterday and instead of cleaning or disinfecting the apartment...... her ass going to the pool...... https://t.co/IpLDrCrrDJ	0
1344205587081474049	@GMB @doctor_oxford What I would like to know is can people ill in hospital with covid 19 receive the vaccine, and will it start helping them recover.	0
1387146153154781199	@RealCandaceO I opted for the natural immunity’s obtained by contracting the virus🤷🏻‍♀️55 overweight diabetic and I didn’t die🙄I now donate plasma containing lifesaving antibodies for people who are hospitalized with Covid😘Au naturale	1
1332787296278556674	I don’t know one person where I live that has had Covid I am retired  from Health Care, Not 1 has been treated or hospitalized with Covid so Kate you can shove it, You can take the first vaccine 💉 I’m not taking it! I’ll wait for the Video of you getting the Vaccine💥	0
1373173228835794946	I really appreciate the messages and comments of support.  Having a hard time shutting off my mind. She died, alone in the hospital because of Covid restrictions.  I understand the reason,  but it's still hard. I will see you again....some day	0
1379578681035788290	@Jhutch43945987 @fordnation Correct me if I’m wrong, when you get diagnosed with Covid you are not given any medication to assist in making symptoms less likely to cause serious symptoms. If that’s the case, all the deaths in Ontario are in your hands. @fordnation	0
1379841953467097089	“i’M gOnNa MaKe a PhOnE cAlL” because they had her wait outside for info.After she walked into the ER without a mask... and talked to someone who said they’re here for a covid test. Tell me you shouldn’t have your licensing without telling me you shouldn’t have your licensing.	0
1387590550501531648	Prayers needed NRFI nation. 🙏🏻My girl just got diagnosed with covid. Future Mrs.Hermo is in Good spirits and is fine but scared obviously. Need all the good vibes. I’m double vaxxed so no need to worry about me. She’s missing her bachelorette weekend now. So unfair. https://t.co/h1xo3RsEFS	0
1377775625344323585	@ObsoleteDogma I had Covid in March 2020 as well. Tested positive for the antibodies initially in May then they faded to 6.5 in August. Got test results back today and they’re at 50. Bizarre. Will get the vaccine regardless.	1
1367637232757178378	Will I test positive for COVID after getting vaccinated? Will we need the vaccine every year? https://t.co/ujzEGg5TeR	0
1381980274444079105	Gov desperately tryna justify keeping restrictions in place by encouraging pep 2 get tested with expensive &amp; taxpayer funded test that has a large false positive rate.I thought who would be gullible enough 2 actually order one?Then I walked out my communal flat complex🙈#COVID19 https://t.co/v9lTYqMcaf	0
1376523140776534016	@educateyoself3 @jantoin @factrealist1 Read what ive put again. They get £200 for getting covid on  death cert. They go out of their way to test so as to get the figures up. Nothing illegal about it. Family member died on a few Tuesdays ago of bowel cancer. They tested on Mon for covid. Positive. Covid on death cert.	0
1386793327387975680	@MollyJongFast My partner was in the hospital for 5 days in March 2020 because of covid-19. His oxygen was low but fine, so guess why he went in? He's type 1 diabetic and the covid caused diabetic ketoacidosis... 🤨	0
1382719356484861955	@ianbriscoe @PHE_uk I don’t suppose you know how many new cases were caught in hospital?  And how many admissions were hospitalised because of Covid rather than with it?  And how many hospitalised had been vaccinated?	0
1328536987293331456	@DamonLinker I think a lot of people are going to be pissed if we get a coronavirus vaccine while lots and lots of people had to suffer in the ICU and die.	0
1387469522911731712	i’ve been hospitalized twice this week for covid and pneumonia. this isn’t fun and it’s serious. plz manifest and pray for me , i’m scared.	1
1380669678276780033	Things I’ve witnessed in the hospital over the past five days... If you ever see a grown ass man declare a nose swab for a COVID test is the most intrusive thing they’ve ever had, point and laugh. No, reallyX do it. Then tell him that colonoscopy is really going to be a bitch.	0
1381814890579517441	@TheBinMasterPt2 I believe this time was due to the false positive covid test.	0
1376664623244582916	@chadfelixg @TexCIS I know the founder of this organization. They are cutting through the red tape to get hospitals, etc., to allow at least one visitor with each patient. His wife died alone in the hospital last may. She did not have COVID.https://t.co/c7uJUBi6uj	0
1379495957067366408	@simonkensington @TrueBlue242 @phillipS_SNP @JamesMelville This guy tested positive for COVID-19. Just 62 didn’t smoke or drink, no underlying health conditions. He just believed that the virus was a hoax and the vaccine was spiked. That to me is the epitome of someone learning the hard way. Too close to home for my liking.	0
1371817501793865730	@MaxKennerly @chargrille I'm a fan  of Darwinism, if Republicans don't want to take vaccine then tough toe nails if they get Covid. I also don't think they should be able to take bed space in hospital if they get it though.	0
1386374418205642757	@brianlilley @FurnessColin @DrEricDing Might as well keep your border closed forever with that mindset. I’m sure the flu is spreading through travel too. 🙄 it takes one person who is Covid positive. You’re huddling travelers in quarantine hotels which is a petri dish, then they leave and test positive AFTER the fact.	0
1364918367795236865	@ohSharday No , my Granny got the vaccine and still tested positive for COVID	0
1387023419913510915	@The_RHLP They don’t want the symptoms of the second dose, at least that’s what I understand. The problem is, they don’t realize that they’re more likely to contract covid and have to be hospitalized because they don’t get the 2nd dose, but I could be wrong about that.	0
1380416444773625859	@SighsSimon Well she’s a tv presenter who’s husband has been badly damaged by Covid and been in hospital for a year. In my opinion she is very brave to be showing this to the world and showing how violent this can be to people.	0
1382431556099309568	With COVID, I also had a cough and trouble breathing and ended up in the hospital. I am feeling extra whiny but much prefer this to COVID.	1
1387179759847845891	@RedRebelOfDeath Last time I got sick, before covid, I got hospitalized. So idk if it’s a good idea.	0
1381729230321459203	@jaegerpants @GovSisolak @SuptJaraCCSD Funny how my kid has been in person classroom since a week prior to CCSD start up and not one quarantine or positive test. Maybe covid only attacks union teachers and public school kids? If you pay for school covid won’t come after you?	0
1375395578683744257	"@katisnotakat @NomadTommyb @DemocracyDocket @JudiciaryGOP @SenateGOP @HouseGOP @GOP @GOPLeader @LeaderMcConnell It's apparent you haven't seen everything they showed the ""aspirational facility, not the real happening. Almost 4000 people tested positive for Covid and what the hell does me being white have to do with anything. Race isn't the damn issue, dumbass!!!!"	0
1344911456404459522	@chrissaccoccia1 So....let me get it properly:You get the vaccine, then you get covid (which is working properly) then you die in 28 days and it is COVID death.Am I missing something? Will those vaccinated count in the tested positive?	0
1377387386179489800	@kenkelly1 @C53758546Mandy I hear you’ve been involved in a positive #COVID19 test that wasn’t your fault... https://t.co/ZeUokKcj6f	0
1387431044148830208	@1a @Bob_Wachter @JenniferNuzzo My girlfriend was due for her 2nd Pfizer this week, but I just took her to the hospital with bad COVID symptoms. If she recovers quickly, when should she get the second shot? Thank you!	0
1329181690745466884	While this was a blind trial, I have since tested positive for COVID-19 antibodies. My goal is to help build confidence and trust for Montanans and the American people wondering if they should take the vaccine when it is approved.	1
1384926711838556164	@scotgov If I test positive for Covid - can I go on the Choo-Choo to London and interact with people from many different households just like Margaret Ferrier?	0
1380616465112567812	@OwlSheffield I have had to wear a mask to care for people with diagnosed as having Covid. I caught Covid and can honestly say I have had worse colds. I have diabetes, high blood pressure and other conditions, but do work hard to keep my blood glucose levels down.	0
1387374740868849666	I honestly feel for Caleb Farley. He has had to endure multiple back surgeries but now he tested positive for COVID, forcing him to miss the draft.	0
1327674026425266177	@RichardStarchuk @Mike_Pence I pray for all that lost their lives to COVIDI don’t see how that’s the President fault though. Look how fast they are getting a vaccine out. I had Covid and was in the hospital for 20 plus days. I know firsthand how bad it is.  What do you think could have been done differently	1
1357898797146271745	This just means I most likely had it while I was getting the shot? Because my test was less than 12hrs after. Just thinking out loud here. Oh also I made the mistake of reading about the guy who died getting the vaccine while being covid positive and didn’t know it 🥴	1
1353828009564901376	@NurseStandard Definitely needed.  Had my first vaccine on the 9th Jan, tested positive for covid on the 23rd Jan despite wearing what we are told is appropriate PPE.  I do wonder if a different mask would have prevented this.	1
1381279190243246080	@kristenrchoi @DrMikeMendoza I haven't heard from any nurses who worked in the ICU or on  a COVID-19 unit who declined the vaccine. Have you talked to many?	0
1383109229159051266	@EWoodhouse7 First thing I see is the admissions for COVID are down to almost nothing. Would seem to indicate that COVID is a secondary issue at this point. Almost every patient who has COVID is actually there for another reason and then had a positive test post-admission.	0
1381221225737900033	@irishangel123 @fake_biden Agree about oxygen levels.  While in guarantine, hubby had no fever and oxygen level was 93.  Cough was bad though.  Dragged him to the hospital...turns out he had Covid Pneumonia. He's ok now and I'm sure your wife will be fine too but please get her a chest x-ray.  💙💙	0
1377027077132664835	"@chrisvanderveen As far as I can tell the hospitalizations numbers are those hospitalized ""with covid"" not necessarily ""from covid"" makes the stagnation less significant IMO."	0
1382411110079430658	"@feministabulous I got my 2nd Moderna this morning at 9am PT! Jane and Mary were the nurses, I was so teary I took a selfie with them. No ill effects yet, but if I get knocked down it will be the ""happy fever"" that means I'm not going to have to go to the ICU with COVID"	0
1388696748848291843	@DrJenGunter So do they realize when they get COVID, or need their appendix out, break a bone, etc, they’ll end up in hospital likely interacting with multiple vaccinated people? 😂 it’s so dumb it hurts my brain	0
1375069423397171200	@Tamwiel @AmberSchmidtke @DunwoodyJason Same. I work in pediatric office in densely populated community with average 7 children per family. Had not seen one who was hospitalized for Covid. Rhinovirus (most common common cold virus) -yes, there were few ICU admissions.None with Covid from our practice.	0
1377276909755715584	if bellarmine sends me another email about getting tested for covid when i’ve told them 100000000 times i’ve tested positive in the last 90 days i’m gonna jump off a bridge	1
1388523306484121605	Should I be pissed at my roommate that just tested positive for Covid and he is outside with no mask on and Working around the yard.😤	0
1378955374204760065	@bhrenton @michaelmina_lab I'm all for the logic behind it but at the same time I'm not sure I trust them 100% anymore after someone close to me received a negative lateral flow test and the next day when they went to hospital for non covid related issues tested positive for covid. 🤦	0
1372620991961174016	I tested positive for Covid 40+ today.  I know I've gained 40 fucking pounds or more, thank you lock down.  I'm scared to step on a scale.  I may have to use one of those highway weight stations to weigh my fat ass. 😂😂😂	0
1380571398276407296	@TheRealHoarse My partner is a musician and has his own band. He and the rest of his band got Covid. He had to be hospitalized. One week ONE WEEK after leaving the hospital he drove from MN to CO to play a festival because he feels he has to for his sanity and because music is his life.🤷🏻‍♀️	0
1353780943442620417	My pop-pop tested positive for COVID 2 weeks ago. He's asymptomatic, but because he's in his 70s, he'll be able to get the vaccine before me.It took me over 10 weeks to feel mostly better. I just turned 30 and would be one of the last groups vaccinated.Understand the issue?	0
1369072641785610240	He would never be my Dentist. What an ass hole to not believe in science, dedicated doctors, experts. It is proven the COVID Vaccine will protect you from dying, or being hospitalized.Get rid of him, and spread the word to those who care.	0
1374920541841330176	@mattlindner Another person I know in his 20s sent to the ER because of Covid.	0
1378028295736950787	Got a second covid test before going home for Easter, and I’m double negative! Does that mean I’m positive?!?! 😳	0
1381382355487612929	So when I found it at the bottom of the closet, I was surprised to find that it was already full. Then I remembered. When I had #COVID one year ago I packed a bag in case I needed to go to the hospital. I’m fortunate that it went unused. 2/2	0
1379869499789357069	@MeghanMcCain @WhoopiGoldberg @sunny My close family mmbr got both vaccines &amp; has tested POSITIVE 4 Covid again! What is the point of havin a vacci passport etc if u can still contract it again &amp; continue 2 give it 2 ppl? #thisisstupid #Awaytodiscriminate#Fight4CivilLiberties	0
1356659377839759361	A month ago, I served a table of 20-somethings who were, 3 days later, all diagnosed with COVID. I got a test ASAP and it came back Negative1) Masks work.2) Add restaurant workers to the list of those eligible for the vaccine NOW.@NYGovCuomo @POTUS @JoeBiden @WhiteHouse	0
1366312254501572610	Our staff can now get a Covid jab from our vaccination hub in the hospital.Samuel our Chaplain explains what advice he has for #TeamNorthMid about deciding whether or not to have the vaccine.Watch his full interview on My North Mid &gt; Patient care &gt; Covid-19 hub https://t.co/ly1VzPvb25	0
1373127665494941698	if my covid test is positive i’m gonna punch the walls	0
1376240547216687104	@georgialewis76 I have been really blindsided by this news so want to help as much as I can.  Your idea is brilliant.  Darling Eva is really, really struggling with a very sick husband and 2 small kids (and they were isolating again cos he got Covid in hospital) so really want to help them.	0
1308448617775001600	@govkristinoem Congratulations Governor but let me be blunt :I believe many patients are suffering from multiple different maladies and in light of a lousy test just happen to be COVID-19 positive. The entire thing is an utter farce. Have to push the narrative for a vaccine bottom line.	0
1388094236202086400	Got the Moderna shot yesterday at 5 pm from CVS. Welp. ++ it was only the first one.No good deed goes unpunished.#COVID19 Had coronavirus for 17 days early January and ended up in hospital. Apparently, it’s got my number https://t.co/vPFgrv04FX	1
1312221186064031744	@Enough212 #NeverTrump #BrokeAssTrump #TrumpHasCovid So now Kellyanne Conway just tested positive. I have to ask the question, is this a hale mary to roll out the vaccine? This timing is just so strange and they are never willing to just offer info.	0
1297490416464527360	@bates512 @briantopping66 @SpyGateDown I always got the flu then chronic bronchitis every year and always ended up in the hospital. Gave in 10 years ago and got the flu shot. Haven't had the flu since. Knock on wood. There is no way I'll take that covid vaccine!	0
1342364748155912192	@SummersAllMine What? I tested positive for Covid. The pain is unbearable... like I said, give me the vaccine.	1
1374520440958242817	why is someone hanging out a someone who has tested positive for covid in the last week? I’m confused	0
1378419101585059841	When I tested positive for #COVID19 last year, one of the main symptoms was incredible nose pain. Now, following my 2nd #oxfordastrazeneca vaccine, the nose pain is back with a vengeance.Anyone else?! https://t.co/snlqHoiRbl	1
1382431251945127948	@DrBradCampbell I'm not sure if it's the case where you are, but here in the UK, loads of people aren't getting early stage cancer treatment due to covid. They're either scared to go to hospital or can't get an appt.	0
1380322175270408193	PSA: apparently COVID can present as seasonal allergy symptoms. I got tested to be safe and got a positive result.	1
1386249040229191684	@UsockRich Not good. However if u don’t take vaccine and catch covid u can be glad hospitals aren’t running out of oxygen in this country. I’d rather not end up in hospital so will have vaccine	0
1372225522839748619	Well the knee replacement surgery on Mon went great. Came home on Tuesday. Only problem is after having Covid in Nov., being hospitalized in Dec. anbd having first vaccine last month I tested positive for Covid again before I left the hospital. Now 2 weeks quarantined.	1
1381787062026833921	@OTC__Bitcoins Hey, sorry. I dont follow the signals yet. I got admitted to the hospital with corona virus.... but thank you for checking.Either this is a scam..or you are actually NICE!	1
1343541291896987649	@christheowl No but a close family member's has tested positive with Covid and is very poorly, not sure if I'll be allowed the vaccine as I carry to epi pens ..we are in a difficult situation	0
1387421015580549123	I know we r making progress on covid, but it’s not over &amp; people r still suffering. Keep up social distancing &amp; mask wearing!!! Please be safe!!! Gentleman came in today after being in the hospital over a month, &amp; on 24 hour oxygen now. The man is lucky to be alive. Do your part!	0
1364956934554664963	@shannon_last @laceltris @NoahCRothman We heard a week ago that about a third of all direct service professionals for people with disabilities will take the vaccine—despite serving a clientele that disproportionately goes into the hospital or dies from COVID.So, selfie away, I say.	0
1357101004379082759	@MarissaLanza20 @MSharifpourMD I invite some perspective:26 million people in the US have tested positive for COVID-19, about 450,000 have died. That’s about one in every 60 cases.33 million people in the US have now received a dose of the vaccine. Zero have died. Zero.What are you scared of?	0
1376322011698454528	My wife is a 3rd grade teacher. She came home on Friday warn out and exacerbated. One of her students tested positive for covid.  This results in 12 of her students being quarantined. They will return the same day as their most important test of the year.	0
1380296560878231557	@DailyMailUK Testing positive is NOT the same as being clinically diagnosed with having Covid19, which is a symptomatic disease.This is why people with no symptoms, i.e. people who are not sick, should not be tested.This will keep this insanity going forever.#BorisJohnsonOut	0
1372904439116394502	Some personal news...went to get tested and it turns out I'm COVID negative, but ₿ positive. #Bitcoin	0
1383258388675497988	Ordered to attend a maskless MI GOP event, he was then infected by them.“I wore two masks,” said Watts, 44, who ended up spending 5 days in the hospital. “I found out later that four people at my table — not including me — came down with covid.” https://t.co/bYMLqYDdGU	0
1378106783357632512	@NicolleDWallace @ByKellyCohen saw where CDC is opening up about allowing Travel. Then there MLB season have opened. Well my favorite team(NY METS)was scheduled to open on Thursday against the Washington Nationals. Game was canceled why a Nationals player test positive for COVID	0
1375990773079023617	Ughhhh I hate Covid!! Why can’t anyone come visit me in the hospital damnit!! (Kevin Hart voice) https://t.co/iVheP2m7OP	0
1386895145233272834	@Suzzicks No sure, but used QCovid to assess my risk of going to hospital without vaccination. It’s 1 in 1,302. Since I’ve had both shots my chances are almost 100% not going to hospital. I’d assume dramatic protection against Long COVID too. https://t.co/xMnkHL6PmG	0
1383327880696909825	I look and feel like crap.  Tested positive for #COVID19  yesterday.  Only got tested to relieve my anxiety about what I thought were flu symptoms.  Fever, chills, body aches, headaches.  No coughing or loss of taste or smell.  Just gonna ride it out and hope for the best. https://t.co/LpxUQ9MGCy	1
1386278595799158788	@NHSMillion @PeterEgan6 I was in hospital yesterday with blood clots on my lungs ! These nurses and doctors work so damn hard under so much pressure during Covid and lockdown ! Each and every one of them have their own families and worries ! Shame on the protesters ! Wait till they need the NHS 🤬🤬	0
1383577697243189260	@Sassychickie I want to know what cleaning was done b4 covid. And it seems many flu cases are tested positive for covid	0
1387084971253321730	I feel sick that Sturgeon actually piled the bodies high by discharging elderly who were tested covid positive into care homes.	0
1386665550261202948	One of my students’ siblings tested positive for COVID and tomorrow is the SAT. My admin called me saying technically the rule is if a sibling tests positive then they all must quarantine but he wanted to know if I wanted to make an exception for her and give her a special	0
1386093802784493569	Incredibly true for me. Still suffer from occasional brain fog and fatigue. Was diagnosed with inflammation due to Covid 4 months after having contracted the disease. I'm able to manage, but some days are tough!https://t.co/botrfdtGaE	1
1376189271195885568	“I believe in justice for each individual, as I’m confident you do,” she concluded, “and I hope you will be able to help bring justice to this case.” (@GavinNewsom never replied, and in November, Murdoch tested positive for COVID.)###	0
1376245887379382273	My husband who survived covid after being in the hospital seven weeks now in a rehabilitation center God Is Great!!!! https://t.co/o2S1YfmYzZ	0
1373714079974621193	Lol deadass got me sitting in the third row of the car like I deadass tested positive for covid 🤣🤣😭😂	0
1377430755689824259	covid vaccine tomorrow... prayers up please ! In a few days it’ll be exactly a year since I tested positive for covid 19... it was definitely one of the worst things ever but God is an awesome God and an amazing healer	1
1376974292857057280	@courtneymilan including to the athletes who tested positive! I can't imagine your outcome from COVID will be improved by strenuous activity when you're ill!	0
1381984673878933504	@Chris05211225 @glennbeck I was in a hospital with covid and only one covid patient was in icu. Stop lying.	1
1386974115588808705	"How can 600 people 'Like' a post which simply says ""I tested positive for COVID!""I can understand replies but likes?☹️🥺☹️"	0
1381093478407487493	@emzorbit A belligerent anti masker that my in-laws know ended up spending 60 days in the ICU with COVID &amp; can still barely function day to day.	0
1383621909208735747	@KEEMSTAR I bet someone tested positive for COVID	0
1381673848135880704	Update: Child 1’s class got sent home on account of a positive COVID test, so I will be “working” from home for the rest of the day. Let’s see what synth videos YouTube wants to recommend me.	0
1366086076624994315	Just like the Pfizer and Moderna vaccines - no one was hospitalized or died who took the J&amp;J single dose COVID vaccine during the trials. See my previous tweet. Anyone of these shots are effective at keeping you out of the hospital and in serious medical condition. https://t.co/PFSOczHAhh	0
1372635036692938759	I haven’t been too public about my COVID experience mostly because it’s extremely triggering for me to get into too much detail about, but I contracted COVID after a fainting bit in November (that resulted with me in the ER) in my apt after months of unbearable stress..	0
1379110650358550528	@SoTiredofTired @TCorddry @PorcupineSpeaks @NateSilver538 My husband did not improve after his vaccinations. He’s back in the hospital for a third time since being hospitalized with covid. And we know a small group of people who are in the same boat.	0
1384574601821360133	@FabulouslyTour1 @RettNewton @MayIrmamay14 Zpack and the covid19 Antibodies infusion and you will be over covid19 in less than a week. I know because that's what I did. I tested positive on april 5, got the Antibodies on april 6th and was over cov 4 days later.	1
1383255343984041995	"“I know in the Mt. Carmel system, we reached our all-time low earlier this month, but since then we have tripled the number of people who are in the hospital with COVID."" https://t.co/IUUEWDAxtk"	0
1383092293696065538	2 of My girlfriends kids both tested positive for covid today :( poor kids.	0
1386387862451539971	I've been sent home from work due to being in close contact with two people during yesterdays shift who have today, tested positive for COVID 😫The impact of isolating for 10 days is huge, school runs, seeing my older kids etc 😢I'll try and keep you up to date with jobs.	0
1325983158446252033	@StevieStacks84 @PRETTYRICKY_BDM Thankfully, i won't need to get the vaccine because I've never had the corona in the first place.  been exposed to people who have tested positive for it.. several people in fact.  got tested.. came out negative each and every time.  so they can keep their lil vaccine.	0
1382656812042887168	@MrGraphoniac @Hold2LLC I think the answer is related to this data.  Are people being hospitalized FOR covid or do they test positive after showing up for something else? https://t.co/1Sz4szr3YQ	0
1380938955135324164	While working on a story on @RepWalberg and a group of Michigan representatives as well as @DaleZornSenate calling on @POTUS to boost COVID-19 vaccine supply in Michigan, I looked up Lenawee County's positive test rate: 18.7% as of April 6. Yikes! https://t.co/sVX1cjMc6B	0
1359243703634845697	Today, we will officially have more Mississippians who have received a COVID vaccine than those who have tested positive—a historic milestone and turning point in this fight. I’m in Hattiesburg to thank our National Guardsmen who have made that possible: https://t.co/z5D1b19f6I	0
1337287896135589898	@nhukee @AP You gotta remember a lot of people already had underlining conditions prior to this and anything you have now down to a common cold you will be diagnosed with COVID ie mandated vaccine Referral. I’m just if you know somebody that died from cancer anything since this started	0
